0	0.3	1.7	1	1	1	1	1	1	1	1
0.1	0.330435	1.68108	0.969637	0.947847	0.947847	0.995	0.995	0.995	1.01892	0.969565
0.2	0.358084	1.66327	0.941024	0.901316	0.899083	0.989973	0.989916	0.989916	1.03508	0.943559
0.3	0.383265	1.64646	0.914049	0.85969	0.85359	0.984921	0.984757	0.984763	1.04886	0.92142
0.4	0.40626	1.63053	0.888617	0.822362	0.811247	0.979848	0.979533	0.979553	1.06056	0.90265
0.5	0.427319	1.6154	0.864641	0.788809	0.771922	0.974754	0.97425	0.974298	1.07047	0.886811
0.6	0.446665	1.60099	0.842041	0.758583	0.735477	0.969644	0.968917	0.969007	1.07883	0.873516
0.7	0.464492	1.58723	0.820744	0.731299	0.701769	0.964518	0.963542	0.963688	1.08585	0.862427
0.8	0.480972	1.57406	0.800678	0.706622	0.670651	0.959381	0.95813	0.958348	1.09172	0.853248
0.9	0.496256	1.56144	0.781774	0.68426	0.641975	0.954234	0.952689	0.952994	1.09658	0.845722
1	0.510477	1.54931	0.763968	0.66396	0.615593	0.949079	0.947225	0.947632	1.10058	0.839624
1.1	0.523749	1.53765	0.747195	0.645499	0.59136	0.943919	0.941743	0.942265	1.10385	0.834759
1.2	0.536174	1.5264	0.731394	0.628682	0.569133	0.938757	0.936248	0.936899	1.10647	0.830957
1.3	0.547842	1.51555	0.716506	0.613335	0.548773	0.933593	0.930746	0.931536	1.10854	0.828071
1.4	0.558829	1.50507	0.702476	0.599308	0.530147	0.928432	0.92524	0.926181	1.11013	0.825974
1.5	0.569204	1.49492	0.689249	0.586464	0.513129	0.923273	0.919735	0.920836	1.11132	0.824553
1.6	0.579027	1.4851	0.676775	0.574685	0.497596	0.918121	0.914234	0.915503	1.11216	0.823714
1.7	0.58835	1.47558	0.665004	0.563864	0.483435	0.912976	0.908742	0.910186	1.11269	0.823373
1.8	0.59722	1.46635	0.653892	0.553906	0.470537	0.90784	0.90326	0.904885	1.11297	0.823458
1.9	0.605677	1.45739	0.643395	0.544727	0.458802	0.902715	0.897792	0.899603	1.11303	0.823906
2	0.613757	1.44868	0.633473	0.536251	0.448133	0.897603	0.89234	0.894341	1.1129	0.824664
2.1	0.621493	1.44022	0.624087	0.528411	0.438443	0.892505	0.886907	0.8891	1.1126	0.825684
2.2	0.628911	1.43199	0.615201	0.521147	0.429649	0.887423	0.881496	0.883883	1.11217	0.826926
2.3	0.636038	1.42398	0.606782	0.514405	0.421674	0.882358	0.876107	0.878689	1.11163	0.828355
2.4	0.642895	1.41619	0.598799	0.508136	0.414448	0.87731	0.870742	0.873521	1.11098	0.829939
2.5	0.649502	1.40859	0.591222	0.502296	0.407906	0.872283	0.865404	0.868378	1.11025	0.831653
2.6	0.655878	1.4012	0.584025	0.496847	0.401987	0.867275	0.860094	0.863262	1.10945	0.833473
2.7	0.662036	1.39399	0.577182	0.491754	0.396635	0.862289	0.854812	0.858173	1.10859	0.83538
2.8	0.667993	1.38696	0.57067	0.486984	0.3918	0.857326	0.84956	0.853113	1.10769	0.837357
2.9	0.67376	1.38011	0.564466	0.482509	0.387434	0.852386	0.84434	0.84808	1.10674	0.839388
3	0.679349	1.37343	0.558551	0.478304	0.383494	0.84747	0.839151	0.843077	1.10576	0.841461
3.1	0.684771	1.36691	0.552905	0.474345	0.379941	0.842579	0.833995	0.838104	1.10475	0.843564
3.2	0.690035	1.36055	0.547512	0.470612	0.37674	0.837714	0.828872	0.83316	1.10373	0.845689
3.3	0.695149	1.35434	0.542355	0.467086	0.373856	0.832875	0.823784	0.828247	1.10269	0.847826
3.4	0.700122	1.34827	0.537419	0.463749	0.37126	0.828063	0.81873	0.823364	1.10163	0.849969
3.5	0.70496	1.34235	0.53269	0.460586	0.368924	0.823278	0.813711	0.818512	1.10057	0.852112
3.6	0.70967	1.33657	0.528156	0.457583	0.366824	0.81852	0.808727	0.813692	1.09951	0.854249
3.7	0.714259	1.33093	0.523804	0.454728	0.364937	0.813791	0.803779	0.808903	1.09844	0.856375
3.8	0.718731	1.32541	0.519623	0.45201	0.363241	0.809091	0.798867	0.804145	1.09737	0.858488
3.9	0.723091	1.32002	0.515603	0.449417	0.361719	0.804419	0.793991	0.799419	1.09631	0.860584
4	0.727345	1.31475	0.511736	0.44694	0.360352	0.799777	0.789152	0.794726	1.09524	0.862659
4.1	0.731497	1.3096	0.508011	0.444571	0.359126	0.795164	0.78435	0.790064	1.09419	0.864712
4.2	0.735551	1.30457	0.50442	0.442302	0.358027	0.790582	0.779584	0.785434	1.09314	0.866741
4.3	0.739511	1.29965	0.500957	0.440126	0.357041	0.786029	0.774854	0.780837	1.09209	0.868745
4.4	0.74338	1.29484	0.497614	0.438036	0.356158	0.781506	0.770162	0.776272	1.09106	0.870721
4.5	0.747161	1.29014	0.494385	0.436027	0.355366	0.777014	0.765506	0.771739	1.09003	0.872669
4.6	0.750858	1.28554	0.491263	0.434093	0.354656	0.772552	0.760888	0.767239	1.08902	0.874588
4.7	0.754474	1.28104	0.488243	0.432229	0.354019	0.768121	0.756306	0.762771	1.08801	0.876478
4.8	0.758011	1.27664	0.48532	0.430432	0.353449	0.76372	0.751761	0.758335	1.08701	0.878337
4.9	0.761472	1.27233	0.482489	0.428695	0.352938	0.75935	0.747252	0.753932	1.08603	0.880166
5	0.76486	1.26812	0.479745	0.427017	0.352479	0.755011	0.74278	0.749561	1.08506	0.881965
5.1	0.768176	1.264	0.477084	0.425394	0.352067	0.750703	0.738345	0.745223	1.08409	0.883733
5.2	0.771424	1.25996	0.474502	0.423822	0.351697	0.746426	0.733946	0.740917	1.08314	0.88547
5.3	0.774604	1.25602	0.471995	0.422298	0.351364	0.74218	0.729583	0.736643	1.0822	0.887177
5.4	0.777719	1.25215	0.46956	0.42082	0.351065	0.737965	0.725256	0.732402	1.08128	0.888853
5.5	0.780772	1.24837	0.467195	0.419386	0.350795	0.73378	0.720966	0.728193	1.08036	0.8905
5.6	0.783763	1.24467	0.464894	0.417993	0.35055	0.729627	0.716711	0.724015	1.07946	0.892116
5.7	0.786695	1.24104	0.462657	0.416639	0.350329	0.725504	0.712491	0.71987	1.07856	0.893703
5.8	0.789569	1.23749	0.46048	0.415322	0.350128	0.721412	0.708307	0.715757	1.07768	0.89526
5.9	0.792386	1.23401	0.45836	0.41404	0.349945	0.717351	0.704159	0.711676	1.07681	0.896789
6	0.795149	1.2306	0.456296	0.412792	0.349778	0.71332	0.700045	0.707626	1.07596	0.898289
6.1	0.797859	1.22727	0.454285	0.411576	0.349625	0.70932	0.695967	0.703608	1.07511	0.899761
6.2	0.800517	1.224	0.452325	0.410391	0.349484	0.705351	0.691923	0.699621	1.07428	0.901205
6.3	0.803124	1.2208	0.450415	0.409235	0.349353	0.701412	0.687913	0.695666	1.07345	0.902623
6.4	0.805682	1.21766	0.448551	0.408107	0.349232	0.697503	0.683938	0.691742	1.07264	0.904013
6.5	0.808193	1.21459	0.446733	0.407006	0.349118	0.693625	0.679997	0.68785	1.07184	0.905377
6.6	0.810656	1.21157	0.444959	0.405931	0.349012	0.689776	0.67609	0.683988	1.07105	0.906716
6.7	0.813074	1.20862	0.443228	0.404881	0.348911	0.685958	0.672216	0.680157	1.07028	0.908029
6.8	0.815447	1.20573	0.441537	0.403855	0.348816	0.68217	0.668376	0.676357	1.06951	0.909318
6.9	0.817778	1.20289	0.439885	0.402852	0.348725	0.678411	0.664569	0.672588	1.06875	0.910582
7	0.820065	1.20011	0.438272	0.401871	0.348637	0.674682	0.660795	0.668849	1.068	0.911822
7.1	0.822312	1.19738	0.436695	0.400912	0.348553	0.670982	0.657054	0.66514	1.06727	0.913039
7.2	0.824518	1.19471	0.435155	0.399973	0.348471	0.667312	0.653345	0.661462	1.06654	0.914233
7.3	0.826685	1.19208	0.433648	0.399055	0.348391	0.663671	0.649668	0.657813	1.06583	0.915405
7.4	0.828813	1.18951	0.432175	0.398155	0.348313	0.660059	0.646024	0.654195	1.06512	0.916554
7.5	0.830904	1.18699	0.430734	0.397275	0.348237	0.656476	0.642411	0.650606	1.06442	0.917683
7.6	0.832958	1.18452	0.429325	0.396412	0.348161	0.652922	0.638831	0.647046	1.06374	0.91879
7.7	0.834976	1.18209	0.427946	0.395567	0.348087	0.649396	0.635281	0.643516	1.06306	0.919876
7.8	0.83696	1.17971	0.426596	0.394739	0.348013	0.645899	0.631763	0.640015	1.06239	0.920942
7.9	0.838908	1.17737	0.425275	0.393928	0.347939	0.642431	0.628275	0.636543	1.06173	0.921989
8	0.840824	1.17507	0.423982	0.393132	0.347865	0.63899	0.624819	0.6331	1.06109	0.923016
8.1	0.842707	1.17282	0.422716	0.392352	0.347792	0.635578	0.621392	0.629686	1.06045	0.924024
8.2	0.844557	1.17062	0.421476	0.391587	0.347719	0.632193	0.617996	0.6263	1.05981	0.925014
8.3	0.846377	1.16845	0.420261	0.390837	0.347645	0.628836	0.61463	0.622943	1.05919	0.925985
8.4	0.848166	1.16632	0.419071	0.390101	0.347571	0.625507	0.611294	0.619614	1.05858	0.926939
8.5	0.849924	1.16423	0.417905	0.389379	0.347498	0.622205	0.607987	0.616312	1.05797	0.927876
8.6	0.851654	1.16218	0.416763	0.388671	0.347423	0.61893	0.60471	0.613039	1.05737	0.928795
8.7	0.853355	1.16016	0.415643	0.387975	0.347349	0.615683	0.601462	0.609793	1.05679	0.929698
8.8	0.855028	1.15818	0.414545	0.387293	0.347274	0.612462	0.598242	0.606575	1.0562	0.930585
8.9	0.856673	1.15624	0.413469	0.386623	0.347199	0.609268	0.595052	0.603384	1.05563	0.931456
9	0.858291	1.15433	0.412414	0.385965	0.347123	0.6061	0.591889	0.600219	1.05507	0.932311
9.1	0.859883	1.15246	0.411379	0.385319	0.347047	0.602959	0.588755	0.597082	1.05451	0.933151
9.2	0.86145	1.15062	0.410365	0.384685	0.346971	0.599844	0.585649	0.593972	1.05396	0.933976
9.3	0.862991	1.14881	0.409369	0.384062	0.346894	0.596756	0.582571	0.590888	1.05342	0.934787
9.4	0.864507	1.14703	0.408393	0.38345	0.346817	0.593693	0.57952	0.587831	1.05288	0.935583
9.5	0.865999	1.14528	0.407435	0.382849	0.34674	0.590655	0.576497	0.5848	1.05235	0.936366
9.6	0.867467	1.14357	0.406495	0.382258	0.346662	0.587644	0.5735	0.581794	1.05183	0.937135
9.7	0.868913	1.14188	0.405573	0.381678	0.346584	0.584657	0.570531	0.578815	1.05132	0.93789
9.8	0.870335	1.14022	0.404667	0.381107	0.346505	0.581696	0.567588	0.575861	1.05081	0.938633
9.9	0.871735	1.13859	0.403779	0.380546	0.346427	0.57876	0.564671	0.572933	1.05031	0.939362
10	0.873114	1.13699	0.402906	0.379995	0.346348	0.575849	0.561781	0.57003	1.04982	0.94008
10.1	0.87447	1.13541	0.40205	0.379454	0.346269	0.572962	0.558917	0.567152	1.04933	0.940785
