0	4	0	0	0	2	0
0.1	3.864	0.136	0	0	1.864	0.136
0.2	3.73151	0.202962	0.0655281	0	1.73151	0.26849
0.3	3.60269	0.337054	0.0568443	0.00341069	1.59928	0.40072
0.4	3.47777	0.411327	0.104876	0.00602409	1.47175	0.528251
0.5	3.35693	0.514822	0.1142	0.0140474	1.34288	0.657117
0.6	3.24049	0.595424	0.140723	0.0233631	1.21713	0.782874
0.7	3.12872	0.676567	0.157967	0.0367438	1.09198	0.908021
0.8	3.02202	0.749125	0.175885	0.0529704	0.96905	1.03095
0.9	2.9208	0.815429	0.191496	0.0722759	0.848523	1.15148
1	2.82556	0.874532	0.205602	0.0943042	0.731257	1.26874
1.1	2.73688	0.926227	0.218116	0.118774	0.618109	1.38189
1.2	2.65543	0.970132	0.229103	0.145332	0.510102	1.4899
1.3	2.58198	1.00584	0.238596	0.173579	0.408402	1.5916
1.4	2.51738	1.03293	0.246637	0.203053	0.314326	1.68567
1.5	2.46253	1.05099	0.253294	0.233189	0.229339	1.77066
1.6	2.41828	1.05975	0.258719	0.26325	0.15503	1.84497
1.7	2.38525	1.05932	0.263257	0.292178	0.0930694	1.90693
1.8	2.36348	1.05055	0.267707	0.318265	0.045216	1.95478
1.9	2.35203	1.03565	0.273797	0.338528	0.0134984	1.9865
2	2.3484	1.019	0.284123	0.34847	-6.62081e-05	2.00007
2.1	2.34842	1.00736	0.29582	0.348401	2.07573e-05	1.99998
2.2	2.34842	1.004	0.299164	0.348424	-7.65593e-06	2.00001
2.3	2.34842	1.00293	0.300239	0.348415	2.95527e-06	2
2.4	2.34842	1.00259	0.30057	0.348419	-1.1554e-06	2
2.5	2.34842	1.00248	0.30068	0.348417	4.53723e-07	2
2.6	2.34842	1.00245	0.300714	0.348418	-1.78399e-07	2
2.7	2.34842	1.00244	0.300725	0.348418	7.01773e-08	2
2.8	2.34842	1.00244	0.300729	0.348418	-2.76092e-08	2
2.9	2.34842	1.00243	0.30073	0.348418	1.08626e-08	2
3	2.34842	1.00243	0.30073	0.348418	-4.27384e-09	2
3.1	2.34842	1.00243	0.30073	0.348418	1.68153e-09	2
3.2	2.34842	1.00243	0.30073	0.348418	-6.61596e-10	2
3.3	2.34842	1.00243	0.30073	0.348418	2.60304e-10	2
3.4	2.34842	1.00243	0.30073	0.348418	-1.02416e-10	2
3.5	2.34842	1.00243	0.30073	0.348418	4.02955e-11	2
3.6	2.34842	1.00243	0.30073	0.348418	-1.58542e-11	2
3.7	2.34842	1.00243	0.30073	0.348418	6.23781e-12	2
3.8	2.34842	1.00243	0.30073	0.348418	-2.45425e-12	2
3.9	2.34842	1.00243	0.30073	0.348418	9.65623e-13	2
4	2.34842	1.00243	0.30073	0.348418	-3.79923e-13	2
4.1	2.34842	1.00243	0.30073	0.348418	1.4948e-13	2
4.2	2.34842	1.00243	0.30073	0.348418	-5.88127e-14	2
4.3	2.34842	1.00243	0.30073	0.348418	2.31397e-14	2
4.4	2.34842	1.00243	0.30073	0.348418	-9.1043e-15	2
4.5	2.34842	1.00243	0.30073	0.348418	3.58207e-15	2
4.6	2.34842	1.00243	0.30073	0.348418	-1.40936e-15	2
4.7	2.34842	1.00243	0.30073	0.348418	5.5451e-16	2
4.8	2.34842	1.00243	0.30073	0.348418	-2.18171e-16	2
4.9	2.34842	1.00243	0.30073	0.348418	8.58391e-17	2
5	2.34842	1.00243	0.30073	0.348418	-3.37733e-17	2
5.1	2.34842	1.00243	0.30073	0.348418	1.3288e-17	2
5.2	2.34842	1.00243	0.30073	0.348418	-5.22816e-18	2
5.3	2.34842	1.00243	0.30073	0.348418	2.05701e-18	2
5.4	2.34842	1.00243	0.30073	0.348418	-8.09327e-19	2
5.5	2.34842	1.00243	0.30073	0.348418	3.18429e-19	2
5.6	2.34842	1.00243	0.30073	0.348418	-1.25285e-19	2
5.7	2.34842	1.00243	0.30073	0.348418	4.92933e-20	2
5.8	2.34842	1.00243	0.30073	0.348418	-1.93944e-20	2
5.9	2.34842	1.00243	0.30073	0.348418	7.63068e-21	2
6	2.34842	1.00243	0.30073	0.348418	-3.00228e-21	2
6.1	2.34842	1.00243	0.30073	0.348418	1.18124e-21	2
6.2	2.34842	1.00243	0.30073	0.348418	-4.64758e-22	2
6.3	2.34842	1.00243	0.30073	0.348418	1.82858e-22	2
6.4	2.34842	1.00243	0.30073	0.348418	-7.19453e-23	2
6.5	2.34842	1.00243	0.30073	0.348418	2.83068e-23	2
6.6	2.34842	1.00243	0.30073	0.348418	-1.11372e-23	2
6.7	2.34842	1.00243	0.30073	0.348418	4.38193e-24	2
6.8	2.34842	1.00243	0.30073	0.348418	-1.72406e-24	2
6.9	2.34842	1.00243	0.30073	0.348418	6.7833e-25	2
7	2.34842	1.00243	0.30073	0.348418	-2.66888e-25	2
7.1	2.34842	1.00243	0.30073	0.348418	1.05007e-25	2
7.2	2.34842	1.00243	0.30073	0.348418	-4.13147e-26	2
7.3	2.34842	1.00243	0.30073	0.348418	1.62552e-26	2
7.4	2.34842	1.00243	0.30073	0.348418	-6.39558e-27	2
7.5	2.34842	1.00243	0.30073	0.348418	2.51633e-27	2
7.6	2.34842	1.00243	0.30073	0.348418	-9.90047e-28	2
7.7	2.34842	1.00243	0.30073	0.348418	3.89532e-28	2
7.8	2.34842	1.00243	0.30073	0.348418	-1.53261e-28	2
7.9	2.34842	1.00243	0.30073	0.348418	6.03003e-29	2
8	2.34842	1.00243	0.30073	0.348418	-2.3725e-29	2
8.1	2.34842	1.00243	0.30073	0.348418	9.33458e-30	2
8.2	2.34842	1.00243	0.30073	0.348418	-3.67268e-30	2
8.3	2.34842	1.00243	0.30073	0.348418	1.44501e-30	2
8.4	2.34842	1.00243	0.30073	0.348418	-5.68536e-31	2
8.5	2.34842	1.00243	0.30073	0.348418	2.2369e-31	2
8.6	2.34842	1.00243	0.30073	0.348418	-8.80103e-32	2
8.7	2.34842	1.00243	0.30073	0.348418	3.46275e-32	2
8.8	2.34842	1.00243	0.30073	0.348418	-1.36241e-32	2
8.9	2.34842	1.00243	0.30073	0.348418	5.3604e-33	2
9	2.34842	1.00243	0.30073	0.348418	-2.10904e-33	2
9.1	2.34842	1.00243	0.30073	0.348418	8.29798e-34	2
9.2	2.34842	1.00243	0.30073	0.348418	-3.26483e-34	2
9.3	2.34842	1.00243	0.30073	0.348418	1.28454e-34	2
9.4	2.34842	1.00243	0.30073	0.348418	-5.05401e-35	2
9.5	2.34842	1.00243	0.30073	0.348418	1.98849e-35	2
9.6	2.34842	1.00243	0.30073	0.348418	-7.82369e-36	2
9.7	2.34842	1.00243	0.30073	0.348418	3.07822e-36	2
9.8	2.34842	1.00243	0.30073	0.348418	-1.21112e-36	2
9.9	2.34842	1.00243	0.30073	0.348418	4.76513e-37	2
10	2.34842	1.00243	0.30073	0.348418	-1.87483e-37	2
