0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.1	2.94824	0.0517598	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.2	2.89663	0.103373	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.3	2.84516	0.154838	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.4	2.79385	0.206154	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.5	2.74268	0.257318	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.6	2.69167	0.30833	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.7	2.64081	0.359188	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.8	2.59011	0.409889	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0.9	2.53957	0.460432	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1	2.48919	0.510814	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.1	2.43897	0.561035	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.2	2.38891	0.61109	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.3	2.33902	0.660978	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.4	2.2893	0.710697	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.5	2.23976	0.760242	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.6	2.19039	0.809612	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.7	2.1412	0.858804	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.8	2.09219	0.907813	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1.9	2.04336	0.956637	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2	1.99473	1.00527	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.1	1.94629	1.05371	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.2	1.89804	1.10196	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.3	1.85	1.15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.4	1.80217	1.19783	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.5	1.75455	1.24545	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.6	1.70714	1.29286	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.7	1.65996	1.34004	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.8	1.61301	1.38699	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2.9	1.56629	1.43371	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3	1.51982	1.48018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.1	1.4736	1.5264	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.2	1.42763	1.57237	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.3	1.38194	1.61806	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.4	1.33652	1.66348	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.5	1.29139	1.70861	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.6	1.24656	1.75344	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.7	1.20204	1.79796	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.8	1.15784	1.84216	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3.9	1.11398	1.88602	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4	1.07047	1.92953	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.1	1.02733	1.97267	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.2	0.984566	2.01543	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.3	0.942211	2.05779	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.4	0.900279	2.09972	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.5	0.858792	2.14121	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.6	0.817775	2.18223	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.7	0.777253	2.22275	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.8	0.737254	2.26275	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
4.9	0.697811	2.30219	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5	0.658955	2.34104	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.1	0.620724	2.37928	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.2	0.583158	2.41684	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.3	0.546299	2.4537	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.4	0.510195	2.48981	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.5	0.474896	2.5251	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.6	0.440459	2.55954	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.7	0.406942	2.59306	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.8	0.37441	2.62559	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
5.9	0.34293	2.65707	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6	0.312575	2.68742	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.1	0.283421	2.71658	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.2	0.255546	2.74445	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.3	0.229028	2.77097	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.4	0.203947	2.79605	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.5	0.180376	2.81962	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.6	0.158384	2.84162	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.7	0.138028	2.86197	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.8	0.119353	2.88065	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
6.9	0.102382	2.89762	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7	0.087116	2.91288	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.1	0.0735325	2.92647	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.2	0.0615801	2.93842	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.3	0.0511816	2.94882	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.4	0.0422365	2.95776	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.5	0.0346255	2.96537	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.6	0.0282166	2.97178	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.7	0.0228716	2.97713	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.8	0.0184528	2.98155	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
7.9	0.014828	2.98517	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8	0.0118746	2.98813	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.1	0.00948235	2.99052	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.2	0.00755408	2.99245	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.3	0.00600621	2.99399	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.4	0.00476792	2.99523	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.5	0.00378006	2.99622	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.6	0.00299376	2.99701	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.7	0.00236905	2.99763	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.8	0.00187345	2.99813	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8.9	0.00148074	2.99852	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9	0.00116986	2.99883	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.1	0.000923934	2.99908	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.2	0.000729513	2.99927	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.3	0.000575883	2.99942	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.4	0.00045453	2.99955	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.5	0.000358702	2.99964	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.6	0.000283048	2.99972	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.7	0.000223331	2.99978	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.8	0.000176202	2.99982	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
9.9	0.000139012	2.99986	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
10	0.000109666	2.99989	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
10.1	8.65128e-05	2.99991	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
