0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.1	0.954463	0.0455373	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.2	0.909386	0.090614	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.3	0.864796	0.135204	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.4	0.82072	0.17928	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.5	0.777189	0.222811	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.6	0.734237	0.265763	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.7	0.691901	0.308099	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.8	0.650223	0.349777	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.9	0.609247	0.390753	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1	0.569023	0.430977	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.1	0.529605	0.470395	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.2	0.491055	0.508945	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.3	0.453437	0.546563	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.4	0.416824	0.583176	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.5	0.381295	0.618705	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.6	0.346936	0.653064	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.7	0.313838	0.686162	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.8	0.282101	0.717899	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1.9	0.251827	0.748173	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2	0.223124	0.776876	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2.1	0.196097	0.803903	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2.2	0.170851	0.829149	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2.3	0.147482	0.852518	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2.4	0.126069	0.873931	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2.5	0.106671	0.893329	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2.6	0.0893166	0.910683	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2.7	0.0739998	0.926	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
