0	2	2	1	1	1	1	1	1	1	1
0.1	1.975	1.975	0.919048	0.916667	0.916667	0.995	0.995	0.995	1.025	1.025
0.2	1.95137	1.95137	0.846534	0.842087	0.842087	0.989839	0.989833	0.989833	1.04863	1.04863
0.3	1.92903	1.92903	0.781603	0.775369	0.775369	0.984525	0.984506	0.984506	1.07097	1.07097
0.4	1.90791	1.90791	0.723483	0.715712	0.715712	0.979067	0.979028	0.979028	1.09209	1.09209
0.5	1.88794	1.88794	0.671481	0.662393	0.662393	0.973474	0.973409	0.973409	1.11206	1.11206
0.6	1.86906	1.86906	0.624973	0.614766	0.614766	0.967757	0.96766	0.96766	1.13094	1.13094
0.7	1.85121	1.8512	0.583398	0.572246	0.572246	0.961925	0.96179	0.96179	1.1488	1.14879
0.8	1.83432	1.83431	0.54625	0.534309	0.534309	0.95599	0.955812	0.955812	1.16569	1.16568
0.9	1.81834	1.81833	0.513076	0.500483	0.500483	0.949963	0.949736	0.949736	1.18167	1.18166
1	1.80322	1.80321	0.483466	0.470345	0.470345	0.943854	0.943574	0.943574	1.19679	1.19678
1.1	1.78892	1.7889	0.457053	0.443514	0.443514	0.937675	0.937338	0.937338	1.2111	1.21108
1.2	1.77538	1.77536	0.433507	0.419646	0.419646	0.931435	0.931037	0.931037	1.22464	1.22463
1.3	1.76256	1.76253	0.412532	0.398433	0.398433	0.925145	0.924682	0.924682	1.23747	1.23745
1.4	1.75042	1.75039	0.39386	0.3796	0.3796	0.918814	0.918285	0.918285	1.24961	1.24958
1.5	1.73892	1.73888	0.377251	0.362897	0.362897	0.912451	0.911853	0.911853	1.26111	1.26108
1.6	1.72803	1.72799	0.36249	0.348101	0.3481	0.906066	0.905397	0.905397	1.27201	1.27198
1.7	1.7177	1.71766	0.349384	0.33501	0.33501	0.899666	0.898926	0.898926	1.28234	1.2823
1.8	1.70792	1.70787	0.337759	0.323446	0.323445	0.893258	0.892446	0.892446	1.29213	1.29209
1.9	1.69864	1.69858	0.327458	0.313245	0.313244	0.886851	0.885965	0.885965	1.30141	1.30136
2	1.68984	1.68978	0.318342	0.304263	0.304262	0.880449	0.879491	0.879491	1.31022	1.31017
2.1	1.68149	1.68142	0.310284	0.296369	0.296367	0.874059	0.873029	0.873029	1.31857	1.31851
2.2	1.67357	1.67349	0.303173	0.289446	0.289444	0.867687	0.866585	0.866585	1.3265	1.32644
2.3	1.66605	1.66597	0.296906	0.283389	0.283387	0.861336	0.860164	0.860164	1.33402	1.33396
2.4	1.65891	1.65882	0.291393	0.278104	0.278102	0.855012	0.85377	0.85377	1.34117	1.3411
2.5	1.65213	1.65203	0.286553	0.273506	0.273505	0.848719	0.847408	0.847408	1.34796	1.34789
2.6	1.64568	1.64558	0.282312	0.269521	0.269519	0.842459	0.841082	0.841082	1.35441	1.35433
2.7	1.63956	1.63944	0.278605	0.266079	0.266078	0.836236	0.834794	0.834794	1.36054	1.36046
2.8	1.63373	1.63361	0.275374	0.263121	0.263119	0.830052	0.828548	0.828548	1.36637	1.36629
2.9	1.62819	1.62807	0.272566	0.260592	0.26059	0.823911	0.822345	0.822345	1.37191	1.37183
3	1.62292	1.62279	0.270134	0.258443	0.258441	0.817814	0.816189	0.816189	1.37719	1.3771
3.1	1.6179	1.61777	0.268036	0.256631	0.256628	0.811762	0.810081	0.810081	1.38221	1.38212
3.2	1.61313	1.61299	0.266234	0.255116	0.255114	0.805758	0.804022	0.804022	1.38698	1.3869
3.3	1.60858	1.60844	0.264695	0.253865	0.253862	0.799803	0.798015	0.798015	1.39154	1.39145
3.4	1.60425	1.6041	0.263389	0.252845	0.252842	0.793898	0.792059	0.792059	1.39587	1.39578
3.5	1.60012	1.59997	0.262288	0.252029	0.252026	0.788044	0.786157	0.786157	1.4	1.39991
3.6	1.59619	1.59603	0.261369	0.251393	0.251389	0.782242	0.780308	0.780308	1.40394	1.40385
3.7	1.59244	1.59227	0.26061	0.250913	0.25091	0.776491	0.774514	0.774514	1.40769	1.4076
3.8	1.58886	1.58869	0.259993	0.250571	0.250568	0.770794	0.768775	0.768775	1.41127	1.41118
3.9	1.58544	1.58527	0.259499	0.250349	0.250346	0.765149	0.763091	0.763091	1.41469	1.4146
4	1.58218	1.58201	0.259115	0.250232	0.250228	0.759558	0.757462	0.757462	1.41795	1.41786
4.1	1.57907	1.57889	0.258825	0.250204	0.250201	0.75402	0.751889	0.751889	1.42107	1.42097
4.2	1.5761	1.57592	0.258619	0.250255	0.250251	0.748536	0.746371	0.746371	1.42404	1.42395
4.3	1.57326	1.57307	0.258486	0.250373	0.250369	0.743106	0.740909	0.740909	1.42688	1.42679
4.4	1.57055	1.57036	0.258416	0.250548	0.250544	0.737729	0.735502	0.735502	1.42959	1.4295
4.5	1.56795	1.56776	0.2584	0.250772	0.250768	0.732405	0.730151	0.730151	1.43219	1.4321
4.6	1.56547	1.56528	0.258431	0.251037	0.251033	0.727134	0.724854	0.724854	1.43467	1.43458
4.7	1.5631	1.5629	0.258502	0.251336	0.251332	0.721916	0.719612	0.719612	1.43704	1.43695
4.8	1.56083	1.56063	0.258608	0.251664	0.25166	0.716751	0.714425	0.714425	1.43931	1.43922
4.9	1.55866	1.55846	0.258743	0.252014	0.252011	0.711638	0.709291	0.709291	1.44148	1.4414
5	1.55658	1.55638	0.258902	0.252384	0.25238	0.706578	0.704211	0.704211	1.44356	1.44348
5.1	1.55459	1.55438	0.259082	0.252768	0.252764	0.701568	0.699184	0.699184	1.44555	1.44547
5.2	1.55268	1.55248	0.25928	0.253163	0.253159	0.69661	0.69421	0.69421	1.44746	1.44738
5.3	1.55086	1.55065	0.25949	0.253566	0.253563	0.691703	0.689288	0.689288	1.44929	1.44921
5.4	1.5491	1.54889	0.259712	0.253975	0.253971	0.686847	0.684418	0.684418	1.45104	1.45096
5.5	1.54742	1.54721	0.259943	0.254386	0.254382	0.68204	0.679599	0.679599	1.45272	1.45264
5.6	1.54581	1.5456	0.26018	0.254798	0.254794	0.677283	0.674831	0.674831	1.45433	1.45425
5.7	1.54427	1.54406	0.260421	0.255209	0.255206	0.672574	0.670113	0.670114	1.45587	1.4558
