0	5	0	0	0	2	0
0.1	4.85429	0.145714	0	0	1.85429	0.145714
0.2	4.71205	0.217962	0.0699918	0	1.71205	0.287954
0.3	4.57349	0.361633	0.0610219	0.00385227	1.56964	0.430359
0.4	4.43894	0.443126	0.111102	0.00683331	1.43211	0.567895
0.5	4.30864	0.553526	0.122116	0.0157206	1.29292	0.707083
0.6	4.18305	0.641239	0.149518	0.0261955	1.15685	0.843148
0.7	4.06259	0.728203	0.168192	0.0410124	1.02158	0.97842
0.8	3.94787	0.806138	0.187011	0.0589844	0.888882	1.11112
0.9	3.83954	0.876696	0.203526	0.0802348	0.759309	1.24069
1	3.73845	0.938845	0.21834	0.104365	0.634084	1.36592
1.1	3.64557	0.99203	0.231399	0.131006	0.51456	1.48544
1.2	3.56205	1.03551	0.242738	0.159696	0.402356	1.59764
1.3	3.48923	1.06849	0.252386	0.189885	0.29935	1.70065
1.4	3.42853	1.09019	0.260413	0.220868	0.207665	1.79234
1.5	3.38127	1.10004	0.267023	0.251666	0.129606	1.87039
1.6	3.34829	1.09819	0.272783	0.280743	0.0675453	1.93245
1.7	3.32929	1.0862	0.279145	0.305364	0.0239252	1.97607
1.8	3.32201	1.06823	0.289245	0.320509	0.00150533	1.99849
1.9	3.32154	1.05214	0.304274	0.322049	-0.000512596	2.00051
2	3.3217	1.04611	0.310732	0.32146	0.000240249	1.99976
2.1	3.32162	1.0446	0.312035	0.321738	-0.000114804	2.00011
2.2	3.32166	1.04388	0.312855	0.321603	5.67961e-05	1.99994
2.3	3.32164	1.04374	0.312946	0.32167	-2.80305e-05	2.00003
2.4	3.32165	1.04364	0.313069	0.321637	1.39175e-05	1.99999
2.5	3.32165	1.04364	0.313065	0.321654	-6.90093e-06	2.00001
2.6	3.32165	1.04362	0.313086	0.321645	3.42598e-06	2
2.7	3.32165	1.04362	0.313082	0.321649	-1.70012e-06	2
2.8	3.32165	1.04362	0.313086	0.321647	8.43906e-07	2
2.9	3.32165	1.04362	0.313085	0.321648	-4.1885e-07	2
3	3.32165	1.04362	0.313086	0.321648	2.07898e-07	2
3.1	3.32165	1.04362	0.313085	0.321648	-1.03188e-07	2
3.2	3.32165	1.04362	0.313086	0.321648	5.12172e-08	2
3.3	3.32165	1.04362	0.313085	0.321648	-2.54214e-08	2
3.4	3.32165	1.04362	0.313085	0.321648	1.26178e-08	2
3.5	3.32165	1.04362	0.313085	0.321648	-6.26278e-09	2
3.6	3.32165	1.04362	0.313085	0.321648	3.1085e-09	2
3.7	3.32165	1.04362	0.313085	0.321648	-1.54289e-09	2
3.8	3.32165	1.04362	0.313085	0.321648	7.65807e-10	2
3.9	3.32165	1.04362	0.313085	0.321648	-3.80105e-10	2
4	3.32165	1.04362	0.313085	0.321648	1.88663e-10	2
4.1	3.32165	1.04362	0.313085	0.321648	-9.36421e-11	2
4.2	3.32165	1.04362	0.313085	0.321648	4.64788e-11	2
4.3	3.32165	1.04362	0.313085	0.321648	-2.30695e-11	2
4.4	3.32165	1.04362	0.313085	0.321648	1.14505e-11	2
4.5	3.32165	1.04362	0.313085	0.321648	-5.68338e-12	2
4.6	3.32165	1.04362	0.313085	0.321648	2.82092e-12	2
4.7	3.32165	1.04362	0.313085	0.321648	-1.40015e-12	2
4.8	3.32165	1.04362	0.313085	0.321648	6.94958e-13	2
4.9	3.32165	1.04362	0.313085	0.321648	-3.44939e-13	2
5	3.32165	1.04362	0.313085	0.321648	1.71209e-13	2
5.1	3.32165	1.04362	0.313085	0.321648	-8.49788e-14	2
5.2	3.32165	1.04362	0.313085	0.321648	4.21788e-14	2
