0	4	0	0	0	1	0
0.1	3.88667	0.113333	0	0	0.886667	0.113333
0.2	3.77901	0.165985	0.0550043	0	0.779011	0.220989
0.3	3.67745	0.273798	0.0463575	0.0023962	0.675052	0.324948
0.4	3.58256	0.325186	0.0881308	0.00412301	0.578437	0.421563
0.5	3.49479	0.403423	0.0920388	0.00975189	0.485035	0.514965
0.6	3.41493	0.454818	0.114488	0.0157678	0.399159	0.600841
0.7	3.34354	0.506465	0.125473	0.0245263	0.31901	0.68099
0.8	3.28139	0.545862	0.138161	0.0345899	0.246798	0.753202
0.9	3.22903	0.57721	0.147649	0.0461124	0.182917	0.817083
1	3.18685	0.599136	0.155588	0.0584245	0.128427	0.871573
1.1	3.15483	0.612486	0.161753	0.0709274	0.083906	0.916094
1.2	3.13241	0.618243	0.16657	0.0827792	0.0496282	0.950372
1.3	3.11835	0.618173	0.170517	0.0929555	0.0253993	0.974601
1.4	3.11084	0.614646	0.174135	0.100375	0.0104693	0.989531
1.5	3.10766	0.610319	0.177543	0.104477	0.00318379	0.996816
1.6	3.10668	0.60727	0.180068	0.105982	0.000697121	0.999303
1.7	3.10646	0.605962	0.181234	0.10634	0.000123326	0.999877
1.8	3.10643	0.605602	0.181568	0.106405	2.01925e-05	0.99998
1.9	3.10642	0.605527	0.181638	0.106416	3.24566e-06	0.999997
2	3.10642	0.605514	0.181651	0.106417	5.19857e-07	0.999999
2.1	3.10642	0.605512	0.181653	0.106418	8.32148e-08	1
2.2	3.10642	0.605511	0.181653	0.106418	1.33191e-08	1
2.3	3.10642	0.605511	0.181653	0.106418	2.13176e-09	1
2.4	3.10642	0.605511	0.181653	0.106418	3.41196e-10	1
2.5	3.10642	0.605511	0.181653	0.106418	5.46095e-11	1
2.6	3.10642	0.605511	0.181653	0.106418	8.74043e-12	1
2.7	3.10642	0.605511	0.181653	0.106418	1.39893e-12	1
2.8	3.10642	0.605511	0.181653	0.106418	2.23904e-13	1
2.9	3.10642	0.605511	0.181653	0.106418	3.58366e-14	1
3	3.10642	0.605511	0.181653	0.106418	5.73576e-15	1
3.1	3.10642	0.605511	0.181653	0.106418	9.18027e-16	1
3.2	3.10642	0.605511	0.181653	0.106418	1.46933e-16	1
3.3	3.10642	0.605511	0.181653	0.106418	2.35171e-17	1
3.4	3.10642	0.605511	0.181653	0.106418	3.76399e-18	1
3.5	3.10642	0.605511	0.181653	0.106418	6.02439e-19	1
3.6	3.10642	0.605511	0.181653	0.106418	9.64224e-20	1
3.7	3.10642	0.605511	0.181653	0.106418	1.54327e-20	1
3.8	3.10642	0.605511	0.181653	0.106418	2.47006e-21	1
3.9	3.10642	0.605511	0.181653	0.106418	3.9534e-22	1
4	3.10642	0.605511	0.181653	0.106418	6.32755e-23	1
4.1	3.10642	0.605511	0.181653	0.106418	1.01275e-23	1
4.2	3.10642	0.605511	0.181653	0.106418	1.62093e-24	1
4.3	3.10642	0.605511	0.181653	0.106418	2.59435e-25	1
4.4	3.10642	0.605511	0.181653	0.106418	4.15235e-26	1
4.5	3.10642	0.605511	0.181653	0.106418	6.64597e-27	1
4.6	3.10642	0.605511	0.181653	0.106418	1.06371e-27	1
4.7	3.10642	0.605511	0.181653	0.106418	1.7025e-28	1
4.8	3.10642	0.605511	0.181653	0.106418	2.72491e-29	1
4.9	3.10642	0.605511	0.181653	0.106418	4.3613e-30	1
5	3.10642	0.605511	0.181653	0.106418	6.98041e-31	1
5.1	3.10642	0.605511	0.181653	0.106418	1.11724e-31	1
5.2	3.10642	0.605511	0.181653	0.106418	1.78817e-32	1
5.3	3.10642	0.605511	0.181653	0.106418	2.86203e-33	1
5.4	3.10642	0.605511	0.181653	0.106418	4.58077e-34	1
5.5	3.10642	0.605511	0.181653	0.106418	7.33167e-35	1
5.6	3.10642	0.605511	0.181653	0.106418	1.17346e-35	1
5.7	3.10642	0.605511	0.181653	0.106418	1.87816e-36	1
5.8	3.10642	0.605511	0.181653	0.106418	3.00605e-37	1
5.9	3.10642	0.605511	0.181653	0.106418	4.81128e-38	1
6	3.10642	0.605511	0.181653	0.106418	7.70062e-39	1
6.1	3.10642	0.605511	0.181653	0.106418	1.23251e-39	1
6.2	3.10642	0.605511	0.181653	0.106418	1.97267e-40	1
6.3	3.10642	0.605511	0.181653	0.106418	3.15732e-41	1
6.4	3.10642	0.605511	0.181653	0.106418	5.0534e-42	1
6.5	3.10642	0.605511	0.181653	0.106418	8.08813e-43	1
6.6	3.10642	0.605511	0.181653	0.106418	1.29453e-43	1
6.7	3.10642	0.605511	0.181653	0.106418	2.07194e-44	1
6.8	3.10642	0.605511	0.181653	0.106418	3.31621e-45	1
6.9	3.10642	0.605511	0.181653	0.106418	5.30769e-46	1
7	3.10642	0.605511	0.181653	0.106418	8.49514e-47	1
7.1	3.10642	0.605511	0.181653	0.106418	1.35967e-47	1
7.2	3.10642	0.605511	0.181653	0.106418	2.1762e-48	1
