0	1	0	0	0	2	0
0.1	0.932	0.068	0	0	1.932	0.068
0.2	0.867607	0.0989023	0.0334902	0	1.86761	0.132393
0.3	0.806749	0.164923	0.0273572	0.000971153	1.80578	0.194222
0.4	0.749348	0.192032	0.0569867	0.00163339	1.74771	0.252286
0.5	0.695307	0.245337	0.055092	0.00426447	1.69104	0.308958
0.6	0.644536	0.274317	0.0744134	0.00673283	1.6378	0.362197
0.7	0.596923	0.31343	0.078606	0.0110417	1.58588	0.414119
0.8	0.552359	0.341767	0.0900702	0.0158038	1.53656	0.463445
0.9	0.510723	0.370928	0.0964428	0.0219062	1.48882	0.511184
1	0.471892	0.395331	0.103968	0.028808	1.44308	0.556916
1.1	0.435738	0.417697	0.109861	0.0367031	1.39904	0.600965
1.2	0.402131	0.4371	0.11536	0.0454088	1.35672	0.643277
1.3	0.370938	0.454109	0.120056	0.0548958	1.31604	0.683957
1.4	0.342027	0.46874	0.124166	0.0650671	1.27696	0.72304
1.5	0.315266	0.481203	0.127682	0.0758488	1.23942	0.760583
1.6	0.290524	0.491647	0.130669	0.0871603	1.20336	0.796636
1.7	0.267675	0.500234	0.133165	0.0989262	1.16875	0.831252
1.8	0.246593	0.507118	0.135215	0.111074	1.13552	0.864481
1.9	0.227161	0.512447	0.136857	0.123536	1.10363	0.896375
2	0.209261	0.516362	0.138129	0.136247	1.07301	0.926986
2.1	0.192785	0.518998	0.139066	0.149151	1.04363	0.956366
2.2	0.177628	0.520481	0.139699	0.162193	1.01543	0.984565
2.3	0.16369	0.520927	0.140059	0.175323	0.988367	1.01163
2.4	0.150879	0.520449	0.140173	0.188499	0.962381	1.03762
2.5	0.139108	0.519146	0.140068	0.201679	0.937429	1.06257
2.6	0.128293	0.517113	0.139767	0.214827	0.913466	1.08653
2.7	0.118359	0.514436	0.139291	0.227914	0.890446	1.10955
2.8	0.109235	0.511195	0.138661	0.240909	0.868326	1.13167
2.9	0.100855	0.507462	0.137894	0.253789	0.847065	1.15293
3	0.0931567	0.503302	0.137008	0.266533	0.826624	1.17338
3.1	0.0860852	0.498776	0.136017	0.279122	0.806963	1.19304
3.2	0.079588	0.493936	0.134936	0.291539	0.788049	1.21195
3.3	0.0736172	0.488833	0.133777	0.303773	0.769844	1.23016
3.4	0.0681288	0.48351	0.13255	0.315811	0.752318	1.24768
3.5	0.0630824	0.478006	0.131267	0.327645	0.735437	1.26456
3.6	0.058441	0.472356	0.129936	0.339267	0.719174	1.28083
3.7	0.0541704	0.466593	0.128566	0.350671	0.703499	1.2965
3.8	0.0502395	0.460744	0.127164	0.361853	0.688386	1.31161
3.9	0.04662	0.454833	0.125736	0.37281	0.67381	1.32619
4	0.0432856	0.448884	0.12429	0.38354	0.659745	1.34025
4.1	0.0402126	0.442915	0.12283	0.394043	0.64617	1.35383
4.2	0.0373791	0.436944	0.12136	0.404317	0.633062	1.36694
4.3	0.0347652	0.430985	0.119886	0.414364	0.620402	1.3796
4.4	0.0323526	0.425052	0.118411	0.424185	0.608168	1.39183
4.5	0.0301249	0.419156	0.116937	0.433782	0.596343	1.40366
4.6	0.0280667	0.413308	0.115469	0.443157	0.58491	1.41509
4.7	0.0261641	0.407514	0.114008	0.452314	0.57385	1.42615
4.8	0.0244044	0.401784	0.112557	0.461255	0.563149	1.43685
4.9	0.0227761	0.396122	0.111117	0.469985	0.552791	1.44721
5	0.0212685	0.390534	0.109691	0.478506	0.542762	1.45724
5.1	0.0198719	0.385025	0.10828	0.486823	0.533049	1.46695
5.2	0.0185774	0.379597	0.106885	0.49494	0.523637	1.47636
5.3	0.0173769	0.374255	0.105507	0.502861	0.514516	1.48548
5.4	0.0162629	0.368999	0.104147	0.510591	0.505672	1.49433
5.5	0.0152287	0.363832	0.102806	0.518133	0.497096	1.5029
5.6	0.014268	0.358755	0.101484	0.525493	0.488775	1.51122
5.7	0.0133751	0.353768	0.100182	0.532674	0.480701	1.5193
5.8	0.0125448	0.348873	0.0989007	0.539682	0.472863	1.52714
5.9	0.0117722	0.344069	0.0976393	0.54652	0.465252	1.53475
6	0.011053	0.339356	0.0963985	0.553193	0.45786	1.54214
6.1	0.0103831	0.334733	0.0951785	0.559705	0.450678	1.54932
6.2	0.00975874	0.330201	0.0939793	0.566061	0.443697	1.5563
6.3	0.00917657	0.325757	0.0928009	0.572265	0.436911	1.56309
6.4	0.00863345	0.321402	0.0916432	0.578321	0.430313	1.56969
6.5	0.00812649	0.317135	0.0905061	0.584233	0.423894	1.57611
6.6	0.00765302	0.312953	0.0893895	0.590004	0.417649	1.58235
6.7	0.00721062	0.308856	0.0882931	0.59564	0.41157	1.58843
6.8	0.00679702	0.304842	0.0872169	0.601144	0.405653	1.59435
6.9	0.00641017	0.300911	0.0861606	0.606519	0.399892	1.60011
7	0.00604814	0.297059	0.0851238	0.611769	0.39428	1.60572
7.1	0.00570918	0.293287	0.0841064	0.616897	0.388812	1.61119
7.2	0.00539165	0.289592	0.083108	0.621908	0.383484	1.61652
7.3	0.00509407	0.285973	0.0821284	0.626804	0.37829	1.62171
7.4	0.00481504	0.282429	0.0811672	0.631589	0.373226	1.62677
