0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.1	1.94995	0.0500501	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.2	1.90011	0.0998917	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.3	1.85048	0.14952	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.4	1.80107	0.19893	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.5	1.75188	0.248116	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.6	1.70293	0.297073	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.7	1.65421	0.345794	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.8	1.60573	0.394272	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.9	1.5575	0.4425	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	1.50953	0.49047	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.1	1.46183	0.538174	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.2	1.4144	0.585604	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.3	1.36725	0.632749	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.4	1.3204	0.679599	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.5	1.27386	0.726143	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.6	1.22763	0.772369	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.7	1.18174	0.818263	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.8	1.13619	0.863812	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1.9	1.091	0.909001	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2	1.04619	0.953812	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.1	1.00177	0.998227	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.2	0.957772	1.04223	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.3	0.914208	1.08579	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.4	0.871104	1.1289	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.5	0.828484	1.17152	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.6	0.786378	1.21362	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.7	0.744815	1.25518	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.8	0.703828	1.29617	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2.9	0.663455	1.33655	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3	0.623733	1.37627	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.1	0.584708	1.41529	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.2	0.546426	1.45357	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.3	0.508941	1.49106	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.4	0.472308	1.52769	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.5	0.436589	1.56341	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.6	0.401853	1.59815	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.7	0.368171	1.63183	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.8	0.335622	1.66438	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3.9	0.304289	1.69571	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	0.274259	1.72574	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
