3.1	1.14722	0.542743	0.162822	0.147217	4.28034e-07	1
3.2	1.14722	0.542742	0.162822	0.147218	1.59107e-07	1
3.3	1.14722	0.542742	0.162823	0.147218	5.91419e-08	1
3.4	1.14722	0.542742	0.162823	0.147218	2.19836e-08	1
3.5	1.14722	0.542742	0.162823	0.147218	8.17152e-09	1
3.6	1.14722	0.542742	0.162823	0.147218	3.03743e-09	1
3.7	1.14722	0.542742	0.162823	0.147218	1.12904e-09	1
3.8	1.14722	0.542742	0.162823	0.147218	4.19675e-10	1
3.9	1.14722	0.542742	0.162823	0.147218	1.55997e-10	1
4	1.14722	0.542742	0.162823	0.147218	5.79855e-11	1
4.1	1.14722	0.542742	0.162823	0.147218	2.15537e-11	1
4.2	1.14722	0.542742	0.162823	0.147218	8.01171e-12	1
4.3	1.14722	0.542742	0.162823	0.147218	2.97803e-12	1
4.4	1.14722	0.542742	0.162823	0.147218	1.10696e-12	1
4.5	1.14722	0.542742	0.162823	0.147218	4.11467e-13	1
4.6	1.14722	0.542742	0.162823	0.147218	1.52946e-13	1
4.7	1.14722	0.542742	0.162823	0.147218	5.68514e-14	1
4.8	1.14722	0.542742	0.162823	0.147218	2.11322e-14	1
4.9	1.14722	0.542742	0.162823	0.147218	7.85503e-15	1
5	1.14722	0.542742	0.162823	0.147218	2.91978e-15	1
5.1	1.14722	0.542742	0.162823	0.147218	1.08531e-15	1
5.2	1.14722	0.542742	0.162823	0.147218	4.0342e-16	1
5.3	1.14722	0.542742	0.162823	0.147218	1.49955e-16	1
5.4	1.14722	0.542742	0.162823	0.147218	5.57396e-17	1
5.5	1.14722	0.542742	0.162823	0.147218	2.07189e-17	1
5.6	1.14722	0.542742	0.162823	0.147218	7.7014e-18	1
5.7	1.14722	0.542742	0.162823	0.147218	2.86268e-18	1
5.8	1.14722	0.542742	0.162823	0.147218	1.06408e-18	1
5.9	1.14722	0.542742	0.162823	0.147218	3.9553e-19	1
6	1.14722	0.542742	0.162823	0.147218	1.47022e-19	1
6.1	1.14722	0.542742	0.162823	0.147218	5.46494e-20	1
6.2	1.14722	0.542742	0.162823	0.147218	2.03137e-20	1
6.3	1.14722	0.542742	0.162823	0.147218	7.55079e-21	1
6.4	1.14722	0.542742	0.162823	0.147218	2.8067e-21	1
6.5	1.14722	0.542742	0.162823	0.147218	1.04327e-21	1
6.6	1.14722	0.542742	0.162823	0.147218	3.87794e-22	1
6.7	1.14722	0.542742	0.162823	0.147218	1.44147e-22	1
6.8	1.14722	0.542742	0.162823	0.147218	5.35807e-23	1
6.9	1.14722	0.542742	0.162823	0.147218	1.99164e-23	1
7	1.14722	0.542742	0.162823	0.147218	7.40311e-24	1
7.1	1.14722	0.542742	0.162823	0.147218	2.7518e-24	1
7.2	1.14722	0.542742	0.162823	0.147218	1.02287e-24	1
7.3	1.14722	0.542742	0.162823	0.147218	3.8021e-25	1
7.4	1.14722	0.542742	0.162823	0.147218	1.41328e-25	1
7.5	1.14722	0.542742	0.162823	0.147218	5.25328e-26	1
7.6	1.14722	0.542742	0.162823	0.147218	1.95269e-26	1
7.7	1.14722	0.542742	0.162823	0.147218	7.25833e-27	1
7.8	1.14722	0.542742	0.162823	0.147218	2.69799e-27	1
7.9	1.14722	0.542742	0.162823	0.147218	1.00287e-27	1
8	1.14722	0.542742	0.162823	0.147218	3.72774e-28	1
8.1	1.14722	0.542742	0.162823	0.147218	1.38564e-28	1
8.2	1.14722	0.542742	0.162823	0.147218	5.15054e-29	1
8.3	1.14722	0.542742	0.162823	0.147218	1.9145e-29	1
8.4	1.14722	0.542742	0.162823	0.147218	7.11637e-30	1
8.5	1.14722	0.542742	0.162823	0.147218	2.64522e-30	1
8.6	1.14722	0.542742	0.162823	0.147218	9.83253e-31	1
8.7	1.14722	0.542742	0.162823	0.147218	3.65484e-31	1
8.8	1.14722	0.542742	0.162823	0.147218	1.35854e-31	1
8.9	1.14722	0.542742	0.162823	0.147218	5.04981e-32	1
9	1.14722	0.542742	0.162823	0.147218	1.87706e-32	1
9.1	1.14722	0.542742	0.162823	0.147218	6.9772e-33	1
9.2	1.14722	0.542742	0.162823	0.147218	2.59349e-33	1
9.3	1.14722	0.542742	0.162823	0.147218	9.64023e-34	1
9.4	1.14722	0.542742	0.162823	0.147218	3.58336e-34	1
9.5	1.14722	0.542742	0.162823	0.147218	1.33197e-34	1
9.6	1.14722	0.542742	0.162823	0.147218	4.95104e-35	1
9.7	1.14722	0.542742	0.162823	0.147218	1.84035e-35	1
9.8	1.14722	0.542742	0.162823	0.147218	6.84074e-36	1
9.9	1.14722	0.542742	0.162823	0.147218	2.54277e-36	1
10	1.14722	0.542742	0.162823	0.147218	9.45169e-37	1
10.1	1.14722	0.542742	0.162823	0.147218	3.51328e-37	1
